time,price,amount,bid_price,ask_price
12485832,140970,4,140970,140980
12490159,140960,5,140960,140970
12490163,140950,1,140940,140950
12490163,140960,1,140940,140950
12490164,140960,1,140940,140960
12490401,140940,2,140940,140950
12490424,140940,1,140930,140940
12490924,140930,1,140930,140940
12490924,140930,2,140930,140940
12491493,140920,9,140920,140930
12491493,140920,3,140910,140920
12491493,140930,6,140910,140920
12491493,140930,4,140920,140930
12491496,140920,1,140920,140940
12491533,140920,1,140920,140940
12491914,140920,1,140910,140920
12492453,140910,5,140910,140920
12492456,140910,1,140910,140920
12492555,140920,4,140910,140920
12492556,140930,2,140920,140930
12492557,140940,2,140930,140940
12492557,140940,1,140930,140940
12492569,140940,1,140940,140970
12492624,140950,1,140950,140960
12493159,140960,1,140940,140960
12493242,140950,1,140950,140970
12493329,140950,3,140950,140970
12493516,140970,18,140960,140970
12493518,140980,2,140960,140980
12493519,140970,1,140970,140990
12493773,140990,1,140970,140990
12494037,140990,1,140980,140990
12494225,141000,4,141000,141010
12494588,141010,1,140990,141010
12494693,141000,1,140990,141000
12495003,141010,4,141000,141010
12495010,141010,1,141010,141020
12495083,141010,2,141010,141020
12495624,141010,4,141000,141010
12495628,141010,1,141010,141020
12500150,141010,3,141010,141020
12500154,141010,3,141000,141010
12500202,141010,1,141000,141010
12500202,141000,4,141000,141010
12500203,140990,3,140990,141000
12500241,141000,1,140980,141000
12500263,141000,2,140980,141000
12500765,140990,1,140990,141000
12500765,140980,2,140980,140990
12500766,140980,1,140970,140980
12500772,140980,1,140970,140980
12501008,140970,1,140970,140980
12501184,140960,6,140960,140980
12501187,140950,2,140950,140960
12501189,140950,1,140940,140950
12501190,140950,1,140940,140950
12501190,140960,16,140940,140960
12501190,140970,2,140950,140970
12501191,140980,1,140960,140980
12501196,140980,2,140960,140980
12501196,140990,2,140960,140990
12501199,140970,1,140970,140990
12501440,140970,1,140970,140980
12501559,140960,1,140960,140970
12501559,140950,5,140950,140960
12501560,140960,1,140940,140960
12501712,140940,2,140940,140960
12501837,140930,1,140930,140950
12502026,140950,1,140950,140960
12502533,140950,4,140930,140950
12502729,140950,3,140930,140950
12502739,140940,2,140940,140960
12502739,140930,5,140940,140960
12502739,140940,1,140930,140940
12502741,140950,2,140930,140950
12502742,140950,1,140930,140950
12502743,140950,1,140930,140950
12502744,140960,1,140930,140960
12502745,140960,1,140940,140960
12502746,140960,2,140940,140960
12503291,140940,2,140940,140950
12503295,140930,1,140930,140940
12503474,140930,1,140920,140930
12503479,140930,1,140920,140930
12503479,140940,2,140920,140940
12503479,140950,2,140920,140940
12503482,140940,1,140940,140960
12503484,140950,1,140930,140950
12503484,140960,2,140930,140960
12503847,140950,3,140950,140970
12503887,140950,2,140950,140960
12504300,140930,1,140930,140950
12504462,140940,3,140930,140940
12504462,140950,6,140940,140950
12504466,140940,1,140940,140960
12504631,140930,2,140920,140930
12504631,140940,2,140920,140930
12504631,140950,1,140920,140930
12505033,140930,1,140910,140930
12505103,140930,3,140910,140930
12505111,140930,4,140930,140940
12505311,140930,3,140930,140940
12505490,140910,1,140910,140930
12505552,140910,1,140910,140930
12505552,140900,3,140900,140920
12505552,140920,1,140890,140920
12505588,140920,1,140900,140920
12510050,140910,2,140910,140920
12510051,140920,1,140900,140920
12510057,140920,1,140900,140920
12510084,140910,1,140910,140920
12510098,140900,1,140900,140920
12510110,140920,1,140900,140920
12510161,140910,1,140890,140910
12510163,140910,1,140890,140910
12510164,140920,1,140890,140920
12510165,140920,1,140900,140920
12510166,140920,2,140900,140920
12510168,140920,2,140900,140920
12510171,140900,1,140900,140910
12510173,140910,2,140890,140910
12510173,140920,2,140890,140910
12510176,140900,1,140900,140910
12510186,140900,1,140890,140900
12510190,140920,2,140900,140920
12510191,140910,1,140910,140920
12510193,140900,1,140900,140920
12510214,140900,10,140900,140910
12510215,140900,2,140880,140900
12510221,140910,1,140900,140910
12510223,140920,4,140900,140920
12510256,140910,3,140910,140920
12510495,140900,1,140900,140920
12510736,140910,1,140900,140910
12510736,140920,2,140900,140910
12510738,140920,7,140910,140920
12510740,140920,1,140920,140930
12510743,140910,1,140910,140930
12510899,140930,7,140920,140930
12510902,140920,4,140920,140940
12510902,140910,3,140920,140940
12511200,140920,6,140920,140930
12511206,140920,1,140910,140920
12511441,140920,6,140910,140920
12511927,140920,3,140920,140930
12511931,140910,1,140910,140920
12511934,140920,1,140900,140920
12511938,140920,1,140900,140920
12512400,140900,9,140900,140910
12512404,140900,1,140880,140900
12512404,140900,1,140900,140910
12512407,140900,1,140880,140900
12512414,140900,1,140900,140910
12512983,140900,2,140900,140910
12513013,140910,2,140900,140910
12513014,140920,6,140910,140920
12513018,140920,1,140920,140930
12513018,140910,3,140920,140930
12513023,140910,1,140900,140910
12513054,140920,1,140910,140920
12513131,140930,2,140920,140930
12513989,140960,2,140940,140960
12513989,140960,2,140960,140970
12513996,140960,11,140960,140970
12514031,140960,1,140960,140970
12514129,140950,1,140950,140970
12514132,140950,2,140950,140970
12514132,140940,1,140950,140970
12514132,140930,2,140950,140970
12514133,140940,2,140940,140960
12514133,140930,1,140940,140960
12514481,140940,1,140940,140960
12514481,140940,1,140940,140950
12514750,140950,3,140930,140950
12515004,140950,12,140950,140960
12515413,140950,1,140940,140950
12515713,140960,2,140950,140960
12515724,140960,1,140960,140970
12515769,140960,1,140960,140970
12520024,140960,2,140950,140960
12520097,140950,3,140950,140960
12520097,140940,2,140940,140950
12520106,140930,10,140930,140940
12520150,140920,1,140910,140920
12520187,140930,1,140910,140930
12520429,140930,1,140930,140940
12520500,140940,1,140930,140940
12520765,140940,1,140930,140940
12520835,140940,1,140940,140950
12520862,140940,1,140940,140950
12520866,140940,1,140930,140940
12521083,140940,1,140930,140940
12521170,140950,3,140940,140950
12521521,140950,5,140940,140950
12521522,140940,1,140940,140960
12521526,140950,1,140950,140960
12522075,140960,1,140950,140960
12522225,140950,1,140950,140960
12522742,140930,1,140930,140950
12522742,140930,3,140920,140930
12522744,140940,1,140930,140940
12522745,140950,1,140930,140950
12522750,140950,4,140950,140960
12524205,140910,3,140900,140910
12524727,140910,1,140910,140920
12524865,140920,3,140910,140920
12524866,140910,1,140910,140930
12524934,140910,4,140910,140930
12524934,140900,6,140910,140930
12524934,140890,2,140910,140930
12524935,140890,1,140880,140890
12524935,140870,1,140870,140880
12524935,140880,2,140860,140880
12524936,140890,36,140880,140890
12524936,140890,1,140880,140890
12524937,140900,1,140890,140900
12524937,140900,5,140900,140910
12524938,140890,1,140890,140900
12524941,140890,1,140880,140890
12524943,140890,1,140880,140890
12524943,140900,2,140880,140900
12525028,140890,1,140880,140890
12525071,140900,2,140880,140900
12525126,140890,1,140890,140910
12525130,140890,1,140890,140910
12525130,140880,3,140890,140910
12525131,140880,4,140880,140900
12525259,140880,1,140880,140900
12525298,140900,2,140880,140900
12525389,140890,1,140880,140890
12525389,140900,1,140880,140890
12525503,140900,2,140880,140900
12525728,140910,2,140890,140910
12525781,140900,2,140900,140910
12525925,140890,2,140890,140900
12525935,140900,2,140890,140900
12525986,140900,1,140890,140900
12530021,140900,1,140890,140900
12530026,140910,3,140890,140910
12530030,140910,1,140910,140930
12530032,140920,1,140910,140920
12530042,140910,1,140910,140930
12530046,140910,1,140910,140920
12530168,140910,1,140910,140920
12530189,140900,1,140900,140910
12530239,140900,1,140880,140900
12531072,140880,4,140880,140890
12531089,140870,3,140870,140880
12531090,140870,1,140860,140870
12531113,140880,7,140870,140880
12531117,140880,2,140880,140890
12531296,140890,5,140880,140890
12531297,140900,1,140890,140900
12531464,140910,1,140890,140910
12531464,140920,2,140890,140910
12531464,140920,7,140920,140930
12531632,140920,2,140900,140920
12531632,140930,8,140900,140920
12531709,140920,2,140900,140920
12531869,140930,11,140920,140930
12531869,140930,1,140920,140930
12532065,140940,2,140920,140940
12532065,140940,8,140940,140950
12532091,140940,1,140930,140940
12532244,140950,1,140930,140950
12532416,140960,1,140950,140960
12532497,140960,2,140950,140960
12532497,140970,3,140960,140970
12532500,140960,1,140960,140970
12532597,140960,7,140960,140970
12532937,140950,2,140950,140960
12532937,140950,7,140950,140960
12533380,140920,1,140910,140920
12533380,140930,4,140910,140920
12533389,140930,1,140930,140950
12533770,140950,1,140930,140950
12534137,140940,1,140940,140960
12534141,140940,1,140940,140960
12534142,140930,5,140930,140950
12534142,140920,2,140930,140950
12534402,140920,2,140920,140940
12534406,140910,1,140910,140920
12534960,140920,5,140910,140920
12534963,140920,1,140920,140930
12535122,140910,2,140910,140920
12535209,140920,1,140900,140920
12535209,140930,3,140900,140920
12535209,140930,4,140930,140940
12535209,140930,2,140930,140940
12535429,140930,1,140910,140930
12540004,140930,9,140930,140940
12540257,140900,1,140900,140910
12540257,140890,1,140890,140900
12540262,140880,2,140870,140880
12540262,140890,3,140870,140880
12540634,140870,1,140870,140890
12540672,140880,2,140880,140890
12540682,140880,1,140880,140890
12541024,140870,1,140870,140880
12541203,140860,2,140860,140870
12541296,140870,2,140850,140870
12541337,140870,2,140860,140870
12541441,140880,2,140870,140880
12541471,140880,2,140880,140890
12541505,140880,1,140870,140880
12541505,140890,2,140870,140880
12541505,140900,5,140880,140900
12542508,140880,2,140880,140890
12542512,140870,2,140870,140880
12543137,140860,2,140860,140870
12543418,140860,3,140860,140870
12543418,140850,2,140860,140870
12543496,140860,1,140860,140870
12543746,140870,2,140860,140870
12543750,140870,1,140870,140880
12543818,140860,1,140860,140880
12544340,140860,1,140860,140880
12544651,140880,7,140860,140880
12544651,140890,2,140880,140890
12544656,140880,1,140880,140900
12544673,140890,1,140870,140890
12544859,140890,1,140880,140890
12544949,140900,1,140890,140900
12544949,140910,1,140900,140910
12545131,140900,1,140900,140920
12545136,140900,3,140900,140920
12545136,140890,2,140890,140920
12545488,140890,1,140890,140910
12545793,140900,2,140900,140910
12550021,140910,1,140900,140910
12550084,140890,1,140890,140900
12550130,140890,1,140890,140900
12550198,140870,1,140870,140890
12550299,140870,1,140870,140880
12550564,140880,1,140870,140880
12550568,140880,1,140880,140890
12550729,140890,1,140880,140890
12550729,140890,1,140880,140890
12550880,140890,1,140890,140900
12551071,140890,1,140880,140890
12551103,140890,1,140890,140900
12551137,140880,2,140880,140900
12551143,140870,2,140870,140880
12551207,140860,1,140860,140870
12551208,140870,2,140850,140870
12551208,140880,1,140850,140870
12551208,140880,5,140860,140880
12551210,140890,2,140860,140890
12551211,140890,2,140870,140890
12551211,140890,4,140890,140900
12551353,140890,1,140870,140890
12551884,140880,1,140860,140880
12552281,140870,1,140860,140870
12552422,140860,5,140860,140870
12552594,140850,1,140850,140860
12552865,140850,2,140850,140860
12552974,140850,1,140850,140860
12553063,140860,1,140850,140860
12553313,140850,1,140850,140860
12553407,140850,2,140850,140860
12553723,140860,4,140850,140860
12553733,140860,1,140860,140880
12553764,140860,1,140860,140880
12554135,140860,2,140860,140870
12554140,140860,1,140860,140870
12554140,140850,2,140860,140870
12554141,140850,1,140850,140870
12554141,140840,2,140850,140870
12554180,140870,1,140850,140870
12554229,140870,2,140860,140870
12554365,140860,3,140860,140880
12554368,140860,1,140850,140860
12554368,140860,1,140850,140860
12554495,140850,2,140850,140860
12554551,140830,4,140830,140860
12554552,140820,2,140820,140830
12554553,140830,6,140820,140830
12554554,140850,6,140830,140850
12554554,140860,2,140830,140850
12554554,140850,1,140830,140850
12554555,140860,2,140850,140860
12554555,140870,1,140850,140860
12554555,140870,1,140870,140880
12554555,140850,2,140850,140870
12554556,140850,1,140830,140850
12554735,140850,2,140840,140850
12555043,140860,1,140840,140860
12555122,140860,1,140840,140860
12555130,140860,1,140860,140870
12555266,140850,3,140850,140870
12555266,140860,2,140840,140860
12555522,140860,1,140860,140870
12560050,140860,3,140860,140870
12560050,140860,23,140850,140860
12560055,140870,2,140860,140870
12560062,140880,1,140860,140880
12560151,140870,3,140870,140890
12560151,140880,1,140870,140880
12560151,140890,3,140870,140880
12560153,140870,1,140870,140890
12560154,140870,2,140870,140890
12560154,140870,2,140860,140870
12560156,140890,1,140870,140890
12560156,140900,3,140870,140890
12560157,140900,1,140880,140900
12560160,140900,1,140880,140900
12560195,140870,1,140870,140890
12560199,140870,1,140870,140890
12560324,140880,2,140880,140890
12560324,140870,1,140880,140890
12560331,140880,1,140860,140880
12560914,140890,4,140880,140890
12560917,140890,1,140890,140910
12561150,140900,1,140900,140910
12561160,140910,14,140900,140910
12561454,140920,9,140910,140920
12561535,140940,4,140930,140940
12561542,140940,4,140940,140950
12561865,140950,1,140930,140950
12562081,140940,2,140940,140950
12562308,140940,7,140920,140940
12562350,140940,3,140940,140950
12562462,140920,1,140920,140950
12562530,140950,2,140930,140950
12562897,140950,3,140950,140960
12563170,140940,1,140940,140950
12563443,140920,1,140920,140930
12563511,140900,2,140900,140920
12563524,140910,2,140890,140910
12563557,140910,1,140900,140910
12563633,140920,2,140910,140920
12563633,140940,1,140910,140940
12563822,140930,1,140910,140930
12564076,140940,1,140920,140940
12564182,140940,2,140930,140940
12564289,140940,1,140920,140940
12565293,140950,1,140940,140950
12565391,140960,4,140950,140960
12565394,140960,1,140960,140970
12565563,140970,1,140960,140970
12565669,140980,2,140970,140980
12565688,140990,1,140970,140990
12565798,140990,1,140970,140990
12565820,140990,1,140970,140990
12565894,140990,1,140980,140990
12565894,141000,4,140980,141000
12570220,140980,1,140980,140990
12570248,140980,1,140970,140980
12570253,140970,1,140970,140980
12570595,140960,2,140960,140980
12570595,140960,2,140950,140960
12570595,140960,1,140950,140960
12570598,140950,1,140950,140960
12570612,140940,1,140940,140960
12570760,140940,2,140940,140950
12570949,140930,1,140910,140930
12571153,140920,2,140920,140940
12571378,140930,1,140920,140930
12571710,140930,1,140930,140940
12571732,140940,3,140920,140940
12571735,140940,1,140930,140940
12571735,140950,1,140930,140940
12571991,140950,12,140950,140960
12572606,140950,1,140950,140960
12573039,140940,1,140940,140950
12573305,140940,1,140930,140940
12573307,140950,3,140930,140950
12573806,140940,2,140940,140950
12573922,140940,1,140920,140940
12574220,140940,1,140940,140950
12574236,140940,2,140940,140950
12574267,140950,1,140920,140950
12574489,140930,3,140930,140950
